50,4,-4,-6
51,4,-5,-6
52,4,-5,-7
53,4,-6,-7
54,4,x,x
55,4,x,x
56,4,x,x
57,4,x,x
58,4,-5,-6
59,4,-6,-6
60,4,-6,-7
61,4,-7,-7
62,4,-7,-7
63,4,x,x
64,4,x,x
65,4,-7,-7
66,4,-7,-7
67,4,-7,-7
68,4,-7,-7
69,4,x,-6
70,4,x,-6
71,4,x,-6
72,4,x,x
73,4,x,x
74,4,x,x
75,4,x,x
76,4,x,x
77,4,x,x
78,4,x,x
79,4,x,x
80,4,x,-6
81,4,-6,-6
82,4,-6,-6
83,4,-6,-5
84,4,x,-5
85,4,x,-5
86,4,x,-5
87,4,x,-5
88,4,x,-4
89,4,x,-4
90,4,x,-4
91,4,x,-4
92,4,x,x
93,4,x,x
94,4,x,x
95,4,x,-10
96,4,0,-10
97,4,0,-10
98,4,1,-9
99,4,1,-9
100,4,1,-9
101,4,2,-10
102,4,x,x
103,4,x,x
104,4,x,x
105,4,x,-11
106,4,x,-11
107,4,x,-10
108,4,x,-10
109,4,x,-11
110,4,x,-11
111,4,x,-11
112,4,x,-11
113,4,x,-10
114,4,x,-10
115,4,x,-10
116,4,x,-10
117,4,x,-10
118,4,x,-10
119,4,x,-10
0,5,8,1
1,5,8,1
2,5,8,1
3,5,8,0
4,5,8,0
5,5,8,0
6,5,7,0
7,5,7,-1
8,5,7,-1
9,5,7,-1
10,5,7,-1
11,5,8,-1
12,5,8,-2
13,5,8,-2
14,5,8,-2
15,5,7,-2
16,5,7,-2
17,5,7,-2
18,5,7,-3
19,5,6,-3
20,5,6,-3
21,5,6,-3
22,5,6,-3
23,5,5,-3
24,5,5,-3
25,5,4,-4
26,5,4,-4
27,5,4,-4
28,5,4,-4
29,5,3,-4
30,5,3,-4
31,5,2,-4
32,5,2,-4
33,5,1,-4
34,5,1,-4
35,5,1,-4
36,5,0,-4
37,5,0,-4
38,5,-1,-5
39,5,-1,-5
40,5,-1,-5
41,5,-1,-5
42,5,-2,-5
43,5,-2,-5
44,5,-2,-5
45,5,-3,-5
46,5,-3,-5
47,5,-3,-5
48,5,-4,-5
49,5,-4,-5
50,5,-4,-5
51,5,-4,-5
52,5,-4,-4
53,5,-5,-4
54,5,x,x
55,5,x,x
56,5,-5,-5
57,5,-5,-6
58,5,-5,-6
59,5,-6,-6
60,5,-6,-6
61,5,-7,-6
62,5,-7,-6
63,5,-7,-6
64,5,-7,-6
65,5,-7,-6
66,5,-7,-7
67,5,-7,-7
68,5,-7,-6
69,5,-7,-6
70,5,x,-7
71,5,x,-6
72,5,x,-6
73,5,-7,-6
74,5,-7,-6
75,5,-6,-6
76,5,x,x
77,5,x,x
78,5,x,x
79,5,x,-7
80,5,x,-7
81,5,-6,-6
82,5,-6,-6
83,5,-6,-5
84,5,x,-5
85,5,x,x
86,5,x,x
87,5,x,x
88,5,x,-4
89,5,x,-4
90,5,x,-4
91,5,x,x
92,5,x,x
93,5,x,x
94,5,x,x
95,5,x,x
96,5,1,-9
97,5,1,-9
98,5,1,-9
99,5,2,-9
100,5,2,-9
101,5,3,-8
102,5,x,x
103,5,x,x
104,5,x,x
105,5,x,x
106,5,x,-10
107,5,x,-10
108,5,x,-10
109,5,x,-11
110,5,x,-11
111,5,x,-11
112,5,x,-10
113,5,x,-10
114,5,x,-10
115,5,x,-10
116,5,x,-10
117,5,x,-10
118,5,x,-10
119,5,x,x
0,6,8,1
1,6,8,1
2,6,8,1
3,6,8,1
4,6,8,1
5,6,7,1
6,6,7,0
7,6,7,0
8,6,7,0
9,6,7,0
10,6,7,0
11,6,8,-1
12,6,8,-1
13,6,8,-1
14,6,7,-1
15,6,7,-1
16,6,7,-2
17,6,7,-2
18,6,6,-2
19,6,6,-2
20,6,6,-2
21,6,6,-2
22,6,5,-2
23,6,5,-2
24,6,5,-3
25,6,4,-3
26,6,4,-3
27,6,4,-3
28,6,4,-3
29,6,3,-3
30,6,3,-3
31,6,2,-3
32,6,2,-3
33,6,1,-3
34,6,1,-3
35,6,1,-3
36,6,1,-3
37,6,0,-3
38,6,0,-3
39,6,-1,-4
40,6,-1,-4
41,6,-1,-4
42,6,-2,-4
43,6,-2,-4
44,6,-2,-4
45,6,-3,-4
46,6,-3,-4
47,6,-3,-4
48,6,-4,-4
49,6,-4,-5
50,6,-4,-4
51,6,-4,-4
52,6,-4,-4
53,6,-5,-4
54,6,-5,-4
55,6,-5,-4
56,6,-5,-5
57,6,-6,-5
58,6,-6,-5
59,6,-6,-5
60,6,-6,-6
61,6,-7,-6
62,6,-7,-5
63,6,-7,-6
64,6,-7,-6
65,6,-7,-6
66,6,-7,-6
67,6,-7,-6
68,6,-7,-6
69,6,-7,-6
70,6,x,-6
71,6,x,-6
72,6,-7,-6
73,6,-7,-6
74,6,-7,-6
75,6,-6,-6
76,6,-6,-6
77,6,-6,-6
78,6,x,-6
79,6,x,-7
80,6,-6,-7
81,6,-6,-6
82,6,-6,-6
83,6,-6,-6
84,6,x,x
85,6,x,x
86,6,x,x
87,6,x,x
88,6,x,x
89,6,x,x
90,6,x,x
91,6,x,x
92,6,x,x
93,6,x,x
94,6,x,x
95,6,x,x
96,6,1,-8
97,6,1,-8
98,6,1,-8
99,6,2,-8
100,6,3,-8
101,6,3,-8
102,6,3,-7
103,6,x,x
104,6,x,x
105,6,x,x
106,6,x,x
107,6,x,-10
108,6,x,-10
109,6,x,x
110,6,x,-10
111,6,x,-10
112,6,x,-10
113,6,x,-10
114,6,x,-10
115,6,x,-9
116,6,x,-9
117,6,x,-9
118,6,x,-9
119,6,x,x
0,7,8,2
1,7,8,2
2,7,8,2
3,7,8,2
4,7,7,1
5,7,7,1
6,7,7,1
7,7,7,1
8,7,7,0
9,7,7,0
10,7,7,0
11,7,7,0
12,7,7,0
13,7,7,0
14,7,7,0
15,7,7,-1
16,7,7,-1
17,7,7,-1
18,7,6,-1
19,7,6,-1
20,7,6,-1
21,7,6,-1
22,7,5,-1
23,7,5,-2
24,7,5,-2
25,7,4,-2
26,7,4,-2
27,7,4,-2
28,7,3,-2
29,7,3,-2
30,7,3,-2
31,7,2,-2
32,7,2,-2
33,7,1,-3
34,7,1,-3
35,7,1,-3
36,7,1,-3
37,7,0,-3
38,7,0,-3
39,7,-1,-3
40,7,-1,-3
41,7,-1,-3
42,7,-2,-3
43,7,-2,-3
44,7,-2,-3
45,7,-2,-3
46,7,-3,-3
47,7,-3,-4
48,7,-4,-4
49,7,-4,-4
50,7,-4,-4
51,7,-4,-4
52,7,-4,-4
53,7,-5,-4
54,7,-5,-4
55,7,-5,-4
56,7,-5,-4
57,7,-5,-4
58,7,-6,-4
59,7,-6,-4
60,7,-6,-4
61,7,-6,-4
62,7,-7,-5
63,7,-7,-5
64,7,-7,-6
65,7,-7,-6
66,7,-7,-6
67,7,-7,-5
68,7,-7,-5
69,7,-7,-6
70,7,x,-6
71,7,x,-6
72,7,-7,-6
73,7,-7,-6
74,7,-7,-6
75,7,-6,-6
76,7,-6,-6
77,7,-6,-6
78,7,-6,-6
79,7,-6,-6
80,7,-6,-6
81,7,-6,-6
82,7,-6,-6
83,7,x,-6
84,7,x,x
85,7,x,x
86,7,x,x
87,7,x,x
88,7,x,x
89,7,x,x
90,7,x,x
91,7,x,x
92,7,x,x
93,7,x,-5
94,7,x,-5
95,7,x,x
96,7,1,-8
97,7,1,-8
98,7,2,-8
99,7,2,-8
100,7,3,-8
101,7,3,-7
102,7,4,-7
103,7,4,-7
104,7,x,x
105,7,x,x
106,7,x,x
107,7,x,x
108,7,x,x
109,7,x,x
110,7,x,x
111,7,x,-9
112,7,x,-10
113,7,x,-9
114,7,x,-9
115,7,x,-9
116,7,x,-8
117,7,x,-8
118,7,x,-9
119,7,x,x
0,8,8,2
1,8,8,2
2,8,7,2
3,8,7,2
4,8,7,2
5,8,7,2
6,8,7,2
7,8,7,1
8,8,7,1
9,8,7,1
10,8,7,1
11,8,7,1
12,8,7,1
13,8,7,1
14,8,7,0
15,8,7,0
16,8,7,0
17,8,6,0
18,8,6,0
19,8,6,0
20,8,6,0
21,8,6,0
22,8,5,-1
23,8,5,-1
24,8,5,-1
25,8,4,-1
26,8,4,-1
27,8,4,-1
28,8,3,-1
29,8,3,-1
30,8,3,-2
31,8,2,-2
32,8,2,-2
33,8,2,-2
34,8,1,-2
35,8,1,-2
36,8,1,-2
37,8,0,-2
38,8,0,-2
39,8,0,-2
40,8,-1,-2
41,8,-1,-2
42,8,-2,-2
43,8,-2,-2
44,8,-2,-2
45,8,-2,-3
46,8,-3,-3
47,8,-3,-3
48,8,-4,-3
49,8,-4,-3
50,8,-4,-3
51,8,-4,-3
52,8,-4,-3
53,8,-5,-3
54,8,-5,-3
55,8,-5,-3
56,8,-5,-3
57,8,-5,-3
58,8,-6,-4
59,8,-6,-3
60,8,-6,-3
61,8,-6,-4
62,8,-6,-4
63,8,-6,-4
64,8,-6,-4
65,8,-6,-5
66,8,-6,-5
67,8,-7,-5
68,8,-7,-5
69,8,-6,-4
70,8,x,x
71,8,x,x
72,8,-7,-6
73,8,-7,-6
74,8,-6,-6
75,8,-6,-5
76,8,-6,-5
77,8,-6,-6
78,8,-6,-6
79,8,-6,-6
80,8,-6,-6
81,8,-5,-6
82,8,-5,-6
83,8,x,-6
84,8,x,x
85,8,x,x
86,8,x,x
87,8,x,x
88,8,x,x
89,8,x,x
90,8,x,x
91,8,x,x
92,8,x,-4
93,8,x,-4
94,8,x,-4
95,8,x,x
96,8,2,-7
97,8,2,-7
98,8,2,-8
99,8,2,-8
100,8,3,-7
101,8,4,-7
102,8,4,-7
103,8,4,-7
104,8,5,-7
105,8,x,x
106,8,x,x
107,8,x,x
108,8,x,x
109,8,x,x
110,8,x,x
111,8,x,x
112,8,x,-9
113,8,x,-9
114,8,x,-9
115,8,x,-8
116,8,x,-8
117,8,x,-8
118,8,x,-8
119,8,x,-8
0,9,7,3
1,9,7,3
2,9,7,3
3,9,7,3
4,9,7,3
5,9,7,2
6,9,7,2
7,9,7,2
8,9,7,2
9,9,7,1
10,9,7,1
11,9,7,1
12,9,7,1
13,9,7,1
14,9,7,1
15,9,7,1
16,9,7,1
17,9,7,1
18,9,6,1
19,9,6,0
20,9,6,0
21,9,6,0
22,9,5,0
23,9,5,0
24,9,5,0
25,9,4,0
26,9,4,0
27,9,4,-1
28,9,4,-1
29,9,3,-1
30,9,3,-1
31,9,3,-1
32,9,2,-1
33,9,2,-1
34,9,1,-1
35,9,1,-1
36,9,1,-1
37,9,0,-1
38,9,0,-1
39,9,0,-2
40,9,-1,-2
41,9,-1,-2
42,9,-1,-2
43,9,-2,-2
44,9,-2,-2
45,9,-2,-2
46,9,-2,-2
47,9,-3,-2
48,9,-3,-2
49,9,-4,-2
50,9,-4,-2
51,9,-4,-2
52,9,-4,-3
53,9,-4,-3
54,9,-5,-3
55,9,-5,-3
56,9,-5,-3
57,9,-5,-3
58,9,-6,-3
59,9,-6,-3
60,9,-6,-3
61,9,-6,-3
62,9,-6,-3
63,9,-6,-3
64,9,-6,-4
65,9,-6,-4
66,9,-6,-4
67,9,-6,-4
68,9,-6,-4
69,9,-6,-4
70,9,-6,-4
71,9,-6,-4
72,9,-6,-5
73,9,-6,-5
74,9,-6,-5
75,9,-6,-5
76,9,-6,-5
77,9,-6,-5
78,9,-6,-5
79,9,-6,-6
80,9,-5,-6
81,9,-5,-6
82,9,-5,-6
83,9,-5,-5
84,9,x,-5
85,9,-3,-5
86,9,-3,-5
87,9,-3,-5
88,9,x,x
89,9,x,x
90,9,x,x
91,9,x,x
92,9,x,-4
93,9,x,-4
94,9,x,-4
95,9,x,x
96,9,2,-6
97,9,2,-7
98,9,2,-7
99,9,3,-7
100,9,4,-6
101,9,4,-7
102,9,4,-7
103,9,5,-7
104,9,5,-7
105,9,x,x
106,9,x,x
107,9,x,x
108,9,x,x
109,9,x,x
110,9,x,x
111,9,x,x
112,9,x,-8
113,9,x,-8
114,9,x,-9
115,9,x,-8
116,9,x,-8
117,9,x,-8
118,9,x,-8
119,9,x,-8
0,10,7,4
1,10,7,4
2,10,7,3
3,10,7,3
4,10,7,3
5,10,7,3
6,10,7,3
7,10,7,2
8,10,7,2
9,10,7,2
10,10,7,2
11,10,7,2
12,10,7,2
13,10,7,2
14,10,7,2
15,10,7,2
16,10,7,1
17,10,7,1
18,10,6,1
19,10,6,1
20,10,6,1
21,10,6,1
22,10,6,1
23,10,5,1
24,10,5,1
25,10,4,1
26,10,4,0
27,10,4,0
28,10,4,0
29,10,3,0
30,10,3,0
31,10,3,0
32,10,2,0
33,10,2,0
34,10,2,0
35,10,1,0
36,10,1,-1
37,10,1,-1
38,10,0,-1
39,10,0,-1
40,10,0,-1
41,10,-1,-1
42,10,-1,-1
43,10,-1,-1
44,10,-2,-1
45,10,-2,-1
46,10,-2,-1
47,10,-3,-2
48,10,-3,-2
49,10,-3,-2
50,10,-4,-2
51,10,-4,-2
52,10,-4,-2
53,10,-4,-2
54,10,-4,-2
55,10,-5,-2
56,10,-5,-2
57,10,-5,-2
58,10,-6,-3
59,10,-6,-3
60,10,-6,-3
61,10,-6,-3
62,10,-6,-3
63,10,-6,-3
64,10,-6,-3
65,10,-6,-3
66,10,-6,-3
67,10,-6,-3
68,10,-6,-3
69,10,-6,-3
70,10,-6,-3
71,10,-6,-3
72,10,-6,-4
73,10,-6,-4
74,10,-6,-4
75,10,-6,-5
76,10,-6,-5
77,10,-6,-4
78,10,-5,-4
79,10,-5,-5
80,10,-5,-5
81,10,-5,-5
82,10,-5,-5
83,10,-5,-5
84,10,-4,-5
85,10,-3,-5
86,10,-3,-5
87,10,-3,-5
88,10,-2,-5
89,10,-2,-5
90,10,x,-5
91,10,x,-4
92,10,x,-4
93,10,x,-4
94,10,x,-4
95,10,2,-6
96,10,2,-6
97,10,2,-6
98,10,2,-6
99,10,3,-5
100,10,4,-6
101,10,4,-6
102,10,4,-6
103,10,5,-6
104,10,5,-7
105,10,x,x
106,10,x,x
107,10,8,-6
108,10,8,-6
109,10,x,x
110,10,9,-7
111,10,9,-7
112,10,9,-8
113,10,x,-8
114,10,x,-8
115,10,x,-8
116,10,x,-8
117,10,x,-8
118,10,x,-8
119,10,x,-8
0,11,7,4
1,11,7,4
2,11,7,4
3,11,7,4
4,11,7,4
5,11,7,3
6,11,7,3
7,11,7,3
8,11,7,3
9,11,7,3
10,11,7,3
11,11,7,3
12,11,7,3
13,11,7,2
14,11,7,2
15,11,7,2
16,11,7,2
17,11,7,2
18,11,7,2
19,11,6,2
20,11,6,2
21,11,6,2
22,11,6,1
23,11,5,1
24,11,5,1
25,11,5,1
26,11,4,1
27,11,4,1
28,11,4,1
29,11,3,1
30,11,3,1
31,11,3,1
32,11,2,0
33,11,2,0
34,11,2,0
35,11,1,0
36,11,1,0
37,11,1,0
38,11,0,0
39,11,0,0
40,11,0,0
41,11,-1,0
42,11,-1,0
43,11,-1,0
44,11,-2,0
45,11,-2,-1
46,11,-2,-1
47,11,-3,-1
48,11,-3,-1
49,11,-3,-1
50,11,-3,-1
51,11,-4,-1
52,11,-4,-1
53,11,-4,-1
54,11,-4,-1
55,11,-5,-1
56,11,-5,-2
57,11,-5,-2
58,11,-5,-2
59,11,-5,-3
60,11,-5,-3
61,11,-6,-3
62,11,-6,-3
63,11,-6,-3
64,11,-6,-3
65,11,-6,-3
66,11,-6,-3
67,11,-6,-3
68,11,-6,-3
69,11,-6,-3
70,11,-6,-3
71,11,-6,-3
72,11,-6,-3
73,11,-6,-3
74,11,-6,-3
75,11,-6,-4
76,11,-5,-4
77,11,-5,-4
78,11,-5,-4
79,11,-5,-4
80,11,-5,-4
81,11,-5,-4
82,11,-5,-5
83,11,x,-5
84,11,-3,-5
85,11,-3,-4
86,11,-3,-4
87,11,-3,-5
88,11,-2,-5
89,11,-2,-5
90,11,-1,-5
91,11,-1,-4
92,11,-1,-4
93,11,0,-4
94,11,1,-4
95,11,2,-5
96,11,2,-6
97,11,2,-5
98,11,2,-5
99,11,3,-5
100,11,4,-5
101,11,4,-6
102,11,5,-5
103,11,5,-5
104,11,6,-5
105,11,x,x
106,11,8,-6
107,11,8,-6
108,11,8,-6
109,11,9,-6
110,11,9,-7
111,11,9,-7
112,11,9,-7
113,11,x,-8
114,11,x,-8
115,11,x,-8
116,11,x,-7
117,11,x,-8
118,11,x,-8
119,11,x,-8
0,12,7,4
1,12,7,4
2,12,7,4
3,12,7,4
4,12,7,4
5,12,7,4
6,12,7,4
7,12,7,3
8,12,7,3
9,12,7,3
10,12,7,3
11,12,7,3
12,12,7,3
13,12,7,3
14,12,7,3
15,12,7,3
16,12,7,2
17,12,7,2
18,12,7,2
19,12,6,2
20,12,6,2
21,12,6,2
22,12,6,2
23,12,5,2
24,12,5,2
25,12,5,2
26,12,4,2
27,12,4,2
28,12,4,2
29,12,3,1
30,12,3,1
31,12,3,1
32,12,2,1
33,12,2,1
34,12,2,1
35,12,2,1
36,12,1,1
37,12,1,1
38,12,0,1
39,12,0,1
40,12,0,1
41,12,-1,0
42,12,-1,0
43,12,-1,0
44,12,-1,0
45,12,-2,0
46,12,-2,0
47,12,-3,0
48,12,-3,0
49,12,-3,0
50,12,-3,0
51,12,-4,0
52,12,-4,-1
53,12,-4,-1
54,12,-4,-1
55,12,-4,-1
56,12,-5,-1
57,12,-5,-1
58,12,-5,-2
59,12,-5,-2
60,12,-5,-2
61,12,-5,-2
62,12,-6,-2
63,12,-6,-2
64,12,-6,-2
65,12,-6,-2
66,12,-6,-3
67,12,-6,-3
68,12,-6,-3
69,12,-6,-3
70,12,-6,-3
71,12,-6,-3
72,12,-6,-3
73,12,-6,-3
74,12,-6,-3
75,12,-5,-3
76,12,-5,-3
77,12,-5,-3
78,12,-5,-3
79,12,-5,-3
80,12,-5,-3
81,12,-5,-3
82,12,-4,-3
83,12,-4,-3
84,12,-3,-3
85,12,-3,-4
86,12,-3,-4
87,12,-3,-4
88,12,-2,-4
89,12,-2,-4
90,12,-1,-4
91,12,-1,-4
92,12,-1,-4
93,12,0,-4
94,12,1,-5
95,12,1,-5
96,12,2,-5
97,12,2,-5
98,12,3,-5
99,12,3,-5
100,12,4,-5
101,12,4,-5
102,12,5,-5
103,12,5,-5
104,12,6,-4
105,12,6,-5
106,12,7,-5
107,12,8,-6
108,12,8,-6
109,12,9,-6
110,12,9,-6
111,12,10,-6
112,12,10,-6
113,12,x,-7
114,12,x,-7
